candidate_id,source_scope,symbol,timeframe,swing_degree,review_category,ewo_helpfulness,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,momentum_matches_direction,ewo_policy_label,ewo_soft_support,ewo_score_delta,ewo_warning,ewo_role_reason,ewo_svm_future_feature_candidate,chart_path
impulse_aux252b_index_aus200_h1_minor_impulse_014,h1_h4,AUS200,H1,minor,impulse,supports_wave_role,-25.16142857142768,-9.23285714285521,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-9.233,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\003_impulse_aux252b_index_aus200_h1_minor_impulse_014.png
impulse_aux252b_forex_audjpy_h1_minor_impulse_016,h1_h4,AUDJPY.r,H1,minor,impulse,supports_wave_role,0.9931857142857012,0.2021999999999906,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.2022,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\004_impulse_aux252b_forex_audjpy_h1_minor_impulse_016.png
impulse_aux252b_forex_audjpy_h1_intermediate_impulse_016,h1_h4,AUDJPY.r,H1,intermediate,impulse,supports_wave_role,0.2151285714285649,0.2647571428571496,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.2648,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\005_impulse_aux252b_forex_audjpy_h1_intermediate_impulse_016.png
impulse_aux252b_metals_xagusd_h1_intermediate_impulse_036,h1_h4,XAGUSD.r,H1,intermediate,impulse,supports_momentum_only,-1.6857428571428557,0.4893142857142862,negative,False,momentum_context_only,partial,1,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=negative; end_ewo_slope=0.4893,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\006_impulse_aux252b_metals_xagusd_h1_intermediate_impulse_036.png
impulse_aux252b_index_aus200_h1_intermediate_impulse_007,h1_h4,AUS200,H1,intermediate,impulse,supports_wave_role,23.545714285712165,9.231428571425567,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=9.231,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\007_impulse_aux252b_index_aus200_h1_intermediate_impulse_007.png
impulse_aux252b_forex_audjpy_h1_intermediate_impulse_022,h1_h4,AUDJPY.r,H1,intermediate,impulse,supports_momentum_only,0.6443714285714179,-0.0650571428571424,positive,False,momentum_context_only,partial,1,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-0.06506,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\008_impulse_aux252b_forex_audjpy_h1_intermediate_impulse_022.png
impulse_aux252b_forex_audjpy_h1_major_impulse_006,h1_h4,AUDJPY.r,H1,major,impulse,supports_wave_role,0.2151285714285649,0.2647571428571496,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.2648,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\009_impulse_aux252b_forex_audjpy_h1_major_impulse_006.png
impulse_aux252b_metals_xagusd_h1_major_impulse_025,h1_h4,XAGUSD.r,H1,major,impulse,supports_wave_role,1.746185714285744,0.010357142857174,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.01036,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\010_impulse_aux252b_metals_xagusd_h1_major_impulse_025.png
impulse_aux252b_index_aus200_h1_major_impulse_028,h1_h4,AUS200,H1,major,impulse,supports_wave_role,-106.70428571428602,-49.2814285714303,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-49.28,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\011_impulse_aux252b_index_aus200_h1_major_impulse_028.png
impulse_aux252b_forex_audjpy_h1_major_impulse_017,h1_h4,AUDJPY.r,H1,major,impulse,supports_momentum_only,0.0215285714285755,-0.0623142857142653,positive,False,momentum_context_only,partial,1,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-0.06231,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\012_impulse_aux252b_forex_audjpy_h1_major_impulse_017.png
partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_002,h1_h4,AUDJPY.r,H1,intermediate,partial_123,supports_wave_role,0.1771714285714267,0.1089428571428499,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1089,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\013_partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_002.png
partial_123_aux252b_metals_xagusd_h1_intermediate_partial123_001,h1_h4,XAGUSD.r,H1,intermediate,partial_123,supports_wave_role,1.425371428571438,0.5814000000000021,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.5814,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\014_partial_123_aux252b_metals_xagusd_h1_intermediate_partial123_001.png
partial_123_aux252b_index_aus200_h1_intermediate_partial123_003,h1_h4,AUS200,H1,intermediate,partial_123,supports_wave_role,57.50857142856876,23.388571428569776,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=23.39,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\015_partial_123_aux252b_index_aus200_h1_intermediate_partial123_003.png
partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_005,h1_h4,AUDJPY.r,H1,intermediate,partial_123,supports_wave_role,-0.4360714285714238,-0.0617285714285742,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.06173,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\016_partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_005.png
partial_123_aux252b_forex_audjpy_h1_minor_partial123_002,h1_h4,AUDJPY.r,H1,minor,partial_123,supports_wave_role,0.1771714285714267,0.1089428571428499,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1089,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\017_partial_123_aux252b_forex_audjpy_h1_minor_partial123_002.png
partial_123_aux252b_metals_xagusd_h1_minor_partial123_001,h1_h4,XAGUSD.r,H1,minor,partial_123,supports_wave_role,3.7592142857143074,0.1999000000000137,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1999,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\018_partial_123_aux252b_metals_xagusd_h1_minor_partial123_001.png
partial_123_aux252b_index_aus200_h1_minor_partial123_007,h1_h4,AUS200,H1,minor,partial_123,supports_wave_role,24.274285714287544,18.817142857144063,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=18.82,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\019_partial_123_aux252b_index_aus200_h1_minor_partial123_007.png
partial_123_aux252b_forex_audjpy_h1_minor_partial123_007,h1_h4,AUDJPY.r,H1,minor,partial_123,supports_wave_role,-0.2405857142857144,-0.163157142857159,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.1632,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\020_partial_123_aux252b_forex_audjpy_h1_minor_partial123_007.png
partial_123_aux252b_forex_audjpy_h1_major_partial123_001,h1_h4,AUDJPY.r,H1,major,partial_123,supports_wave_role,-0.4360714285714238,-0.0617285714285742,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.06173,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\021_partial_123_aux252b_forex_audjpy_h1_major_partial123_001.png
partial_123_aux252b_metals_xagusd_h1_major_partial123_002,h1_h4,XAGUSD.r,H1,major,partial_123,supports_wave_role,-0.9328285714285728,-1.4295142857142906,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-1.43,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\022_partial_123_aux252b_metals_xagusd_h1_major_partial123_002.png
partial_123_aux252b_index_aus200_h1_major_partial123_003,h1_h4,AUS200,H1,major,partial_123,supports_wave_role,23.545714285712165,9.231428571425567,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=9.231,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\023_partial_123_aux252b_index_aus200_h1_major_partial123_003.png
partial_123_aux252b_forex_audjpy_h1_major_partial123_006,h1_h4,AUDJPY.r,H1,major,partial_123,supports_wave_role,0.8598857142857241,0.150100000000009,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1501,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\024_partial_123_aux252b_forex_audjpy_h1_major_partial123_006.png
abc_aux252b_forex_audjpy_h1_intermediate_abc_002,h1_h4,AUDJPY.r,H1,intermediate,abc,supports_wave_role,0.1771714285714267,0.1089428571428499,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1089,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\025_abc_aux252b_forex_audjpy_h1_intermediate_abc_002.png
abc_aux252b_metals_xagusd_h1_intermediate_abc_003,h1_h4,XAGUSD.r,H1,intermediate,abc,supports_wave_role,2.841314285714276,0.4271714285714125,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.4272,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\026_abc_aux252b_metals_xagusd_h1_intermediate_abc_003.png
abc_aux252b_index_aus200_h1_intermediate_abc_003,h1_h4,AUS200,H1,intermediate,abc,supports_wave_role,57.50857142856876,23.388571428569776,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=23.39,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\027_abc_aux252b_index_aus200_h1_intermediate_abc_003.png
abc_aux252b_forex_audjpy_h1_intermediate_abc_005,h1_h4,AUDJPY.r,H1,intermediate,abc,supports_wave_role,-0.4360714285714238,-0.0617285714285742,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.06173,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\028_abc_aux252b_forex_audjpy_h1_intermediate_abc_005.png
abc_aux252b_forex_audjpy_h1_minor_abc_002,h1_h4,AUDJPY.r,H1,minor,abc,supports_wave_role,0.1771714285714267,0.1089428571428499,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1089,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\029_abc_aux252b_forex_audjpy_h1_minor_abc_002.png
abc_aux252b_metals_xagusd_h1_minor_abc_005,h1_h4,XAGUSD.r,H1,minor,abc,supports_wave_role,2.907328571428593,0.089542857142888,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.08954,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\030_abc_aux252b_metals_xagusd_h1_minor_abc_005.png
abc_aux252b_index_aus200_h1_minor_abc_003,h1_h4,AUS200,H1,minor,abc,supports_wave_role,57.50857142856876,23.388571428569776,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=23.39,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\031_abc_aux252b_index_aus200_h1_minor_abc_003.png
abc_aux252b_forex_audjpy_h1_minor_abc_007,h1_h4,AUDJPY.r,H1,minor,abc,supports_wave_role,-0.2405857142857144,-0.163157142857159,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.1632,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\032_abc_aux252b_forex_audjpy_h1_minor_abc_007.png
abc_aux252b_forex_audjpy_h1_major_abc_001,h1_h4,AUDJPY.r,H1,major,abc,supports_wave_role,-0.4360714285714238,-0.0617285714285742,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.06173,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\033_abc_aux252b_forex_audjpy_h1_major_abc_001.png
abc_aux252b_metals_xagusd_h1_major_abc_002,h1_h4,XAGUSD.r,H1,major,abc,supports_wave_role,-0.9328285714285728,-1.4295142857142906,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-1.43,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\034_abc_aux252b_metals_xagusd_h1_major_abc_002.png
abc_aux252b_index_aus200_h1_major_abc_003,h1_h4,AUS200,H1,major,abc,supports_wave_role,23.545714285712165,9.231428571425567,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=9.231,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\035_abc_aux252b_index_aus200_h1_major_abc_003.png
abc_aux252b_forex_audjpy_h1_major_abc_006,h1_h4,AUDJPY.r,H1,major,abc,supports_wave_role,0.8598857142857241,0.150100000000009,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1501,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\036_abc_aux252b_forex_audjpy_h1_major_abc_006.png
near_miss_aux252b_forex_audjpy_h1_intermediate_impulse_005,h1_h4,AUDJPY.r,H1,intermediate,near_miss,supports_momentum_only,0.1414428571428487,-0.3060571428571705,positive,False,momentum_context_only,partial,4,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-0.3061,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\037_near_miss_aux252b_forex_audjpy_h1_intermediate_impulse_005.png
near_miss_aux252b_metals_xagusd_h1_intermediate_impulse_003,h1_h4,XAGUSD.r,H1,intermediate,near_miss,supports_wave_role,0.9243571428571472,1.1559285714285892,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=1.156,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\038_near_miss_aux252b_metals_xagusd_h1_intermediate_impulse_003.png
near_miss_aux252b_index_aus200_h1_intermediate_impulse_003,h1_h4,AUS200,H1,intermediate,near_miss,supports_momentum_only,16.654285714286743,-2.568571428570067,positive,False,momentum_context_only,partial,4,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-2.569,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\039_near_miss_aux252b_index_aus200_h1_intermediate_impulse_003.png
near_miss_aux252b_forex_audjpy_h1_minor_impulse_009,h1_h4,AUDJPY.r,H1,minor,near_miss,supports_momentum_only,0.299900000000008,-0.0513571428571424,positive,False,momentum_context_only,partial,4,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-0.05136,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\040_near_miss_aux252b_forex_audjpy_h1_minor_impulse_009.png
near_miss_aux252b_metals_xagusd_h1_minor_impulse_012,h1_h4,XAGUSD.r,H1,minor,near_miss,supports_momentum_only,2.120328571428587,-0.0338857142857023,positive,False,momentum_context_only,partial,4,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-0.03389,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\041_near_miss_aux252b_metals_xagusd_h1_minor_impulse_012.png
near_miss_aux252b_index_aus200_h1_minor_impulse_003,h1_h4,AUS200,H1,minor,near_miss,supports_momentum_only,16.654285714286743,-2.568571428570067,positive,False,momentum_context_only,partial,4,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-2.569,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\042_near_miss_aux252b_index_aus200_h1_minor_impulse_003.png
near_miss_aux252b_forex_audjpy_h1_major_impulse_019,h1_h4,AUDJPY.r,H1,major,near_miss,supports_wave_role,-0.3608857142857289,-0.0045857142857386,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.004586,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\043_near_miss_aux252b_forex_audjpy_h1_major_impulse_019.png
near_miss_aux252b_metals_xagusd_h1_major_impulse_002,h1_h4,XAGUSD.r,H1,major,near_miss,supports_momentum_only,1.1717142857142733,-0.9911285714285896,positive,False,momentum_context_only,partial,4,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-0.9911,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\044_near_miss_aux252b_metals_xagusd_h1_major_impulse_002.png
near_miss_aux252b_index_aus200_h1_major_impulse_007,h1_h4,AUS200,H1,major,near_miss,supports_wave_role,15.077142857142462,12.930000000000293,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=12.93,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\045_near_miss_aux252b_index_aus200_h1_major_impulse_007.png
hard_invalid_aux252b_forex_audjpy_h1_intermediate_impulse_001,h1_h4,AUDJPY.r,H1,intermediate,hard_invalid,supports_wave_role,-0.5032428571428653,-0.1675142857142901,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.1675,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\046_hard_invalid_aux252b_forex_audjpy_h1_intermediate_impulse_001.png
hard_invalid_aux252b_metals_xagusd_h1_intermediate_impulse_001,h1_h4,XAGUSD.r,H1,intermediate,hard_invalid,supports_wave_role,2.841314285714276,0.4271714285714125,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.4272,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\047_hard_invalid_aux252b_metals_xagusd_h1_intermediate_impulse_001.png
hard_invalid_aux252b_index_aus200_h1_intermediate_impulse_001,h1_h4,AUS200,H1,intermediate,hard_invalid,supports_wave_role,57.50857142856876,23.388571428569776,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=23.39,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\048_hard_invalid_aux252b_index_aus200_h1_intermediate_impulse_001.png
hard_invalid_aux252b_forex_audjpy_h1_minor_impulse_001,h1_h4,AUDJPY.r,H1,minor,hard_invalid,supports_wave_role,-0.5032428571428653,-0.1675142857142901,negative,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.1675,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\049_hard_invalid_aux252b_forex_audjpy_h1_minor_impulse_001.png
hard_invalid_aux252b_metals_xagusd_h1_minor_impulse_001,h1_h4,XAGUSD.r,H1,minor,hard_invalid,supports_wave_role,1.425371428571438,0.5814000000000021,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.5814,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\050_hard_invalid_aux252b_metals_xagusd_h1_minor_impulse_001.png
hard_invalid_aux252b_index_aus200_h1_minor_impulse_001,h1_h4,AUS200,H1,minor,hard_invalid,supports_wave_role,57.50857142856876,23.388571428569776,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=23.39,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\051_hard_invalid_aux252b_index_aus200_h1_minor_impulse_001.png
hard_invalid_aux252b_forex_audjpy_h1_major_impulse_001,h1_h4,AUDJPY.r,H1,major,hard_invalid,supports_momentum_only,-1.1889142857143042,0.0769714285714116,negative,False,momentum_context_only,partial,4,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=negative; end_ewo_slope=0.07697,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\052_hard_invalid_aux252b_forex_audjpy_h1_major_impulse_001.png
hard_invalid_aux252b_metals_xagusd_h1_major_impulse_001,h1_h4,XAGUSD.r,H1,major,hard_invalid,supports_wave_role,2.17697142857142,0.3067571428571369,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.3068,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\053_hard_invalid_aux252b_metals_xagusd_h1_major_impulse_001.png
hard_invalid_aux252b_index_aus200_h1_major_impulse_001,h1_h4,AUS200,H1,major,hard_invalid,supports_wave_role,23.545714285712165,9.231428571425567,positive,True,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=9.231,True,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\054_hard_invalid_aux252b_index_aus200_h1_major_impulse_001.png
