source_phase,source_candidate_id,candidate_id,structure_type,review_category,group,symbol,timeframe,swing_degree,direction,timeframe_policy,degree_policy,phase25_allowed_use,final_phase23_decision,manual_visual_status,visual_quality_score,wave5_diagnostic,wave5_endpoint_status,proposed_endpoint_classification,future_more_extreme_found,post_wave5_extension_vs_wave5,partial123_diagnostic,partial123_status,live_state,wave3_too_weak,post_3_invalidates,post_3_confirms,context_review_status,trend_context_label,context_score,ema_usefulness,ewo_usefulness,htf_usefulness,phase25_rule_candidate,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_trend_state,htf_lookahead_safe,abc_contextual_policy,abc_parent_required,abc_parent_status,abc_role_hypothesis,abc_should_enter_phase25_context,context_must_not_rescue_bad_count,reviewed_chart_path,reviewed_context_chart_path,reviewed_chart_path_abc,guided_quality_score,guided_quality_bucket,score_reasons,score_penalties,ewo_wave_role_label,ewo_role_support,ewo_role_reasons,ewo_role_penalty,ema_context_label,ema_context_score_delta,htf_ltf_alignment_label,htf_context_score_delta,chart_path,ready_for_phase251_search,phase251_reason,suggested_next_search_mode,matches_guided_impulse_profile,guided_profile_match_score,guided_profile_reasons,guided_profile_failures,guided_profile_critical_failures,near_miss_reason,phase252_candidate_action,phase252_reason
2.4.2_context_quality,near_miss_metals_xagusd_h4_minor_impulse_005,near_miss_metals_xagusd_h4_minor_impulse_005,invalid_or_negative,near_miss,Metals,XAGUSD.r,H4,minor,bullish,primary_h4_d1,degree_too_micro,exclude,exclude_from_phase25_rules,too_micro,2,truncated_fifth_candidate,truncated_fifth_candidate,truncated_fifth_candidate,False,,not_applicable,,,,,,context_should_not_rescue_count,impulse_with_htf,85.0,useful_trend_context,partially_useful,useful_regime_filter,do_not_use_as_rule,above_band,no_transition,2.633928571428584,1.649557142857148,positive,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\041_near_miss_metals_xagusd_h4_minor_impulse_005.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\041_near_miss_metals_xagusd_h4_minor_impulse_005.png,,0,exclude,H4/D1 primary base; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter,minor substructure only; too micro for primary count; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; wave5 provisional: truncated_fifth_candidate; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,unclear,EWO available only as end-of-candidate context.; end_ewo_direction=positive; end_ewo_slope=1.64956,0,ema_supports_context,4,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\041_near_miss_metals_xagusd_h4_minor_impulse_005.png,no,Excluded by previous audit or guided score.,do_not_search,no,36,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_supports_context); HTF acceptable (impulse_with_htf); wave5 documented (truncated_fifth_candidate),not impulse (invalid_or_negative); degree is minor; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count; EWO not supportive (unclear),not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,near_miss_index_aus200_h4_minor_impulse_005,near_miss_index_aus200_h4_minor_impulse_005,invalid_or_negative,near_miss,Index,AUS200,H4,minor,bullish,primary_h4_d1,minor_substructure_only,exclude,exclude_from_phase25_rules,visually_forced,2,truncated_fifth_candidate,truncated_fifth_candidate,truncated_fifth_candidate,False,,not_applicable,,,,,,context_should_not_rescue_count,impulse_with_htf,50.0,partially_useful,noisy,partially_useful,do_not_use_as_rule,inside_band,no_transition,-2.7042857142841967,7.857142857144936,negative,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\042_near_miss_index_aus200_h4_minor_impulse_005.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\042_near_miss_index_aus200_h4_minor_impulse_005.png,,0,exclude,H4/D1 primary base; HTF context +6: impulse_with_htf; ,minor substructure only; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; EMA context -1: partially_useful; inside_ema_band_adds_ambiguity; wave5 provisional: truncated_fifth_candidate; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,unclear,EWO available only as end-of-candidate context.; noisy; end_ewo_direction=negative; end_ewo_slope=7.85714,4,ema_partial_or_neutral,-1,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\042_near_miss_index_aus200_h4_minor_impulse_005.png,no,Excluded by previous audit or guided score.,do_not_search,no,36,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_partial_or_neutral); HTF acceptable (impulse_with_htf); wave5 documented (truncated_fifth_candidate),not impulse (invalid_or_negative); degree is minor; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count; EWO not supportive (unclear),not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,near_miss_forex_audjpy_h4_major_impulse_005,near_miss_forex_audjpy_h4_major_impulse_005,invalid_or_negative,near_miss,Forex Majors,AUDJPY.r,H4,major,bullish,primary_h4_d1,major_context,exclude,exclude_from_phase25_rules,ambiguous,2,truncated_fifth_candidate,truncated_fifth_candidate,truncated_fifth_candidate,False,,not_applicable,,,,,,context_improves_confidence,impulse_with_htf,80.0,useful_quality_filter,useful_for_momentum_phase,useful_regime_filter,htf_alignment_soft_filter,above_band,no_transition,0.4749714285714219,0.1155857142857001,positive,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\043_near_miss_forex_audjpy_h4_major_impulse_005.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\043_near_miss_forex_audjpy_h4_major_impulse_005.png,,0,exclude,H4/D1 primary base; major as context/higher degree; EMA context +6: useful_quality_filter; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role,2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; wave5 provisional: truncated_fifth_candidate,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=0.115586,0,ema_supports_context,6,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\043_near_miss_forex_audjpy_h4_major_impulse_005.png,no,Excluded by previous audit or guided score.,do_not_search,no,50,primary H4/D1 policy; timeframe=H4; context does not rescue or mislead; EMA acceptable (ema_supports_context); HTF acceptable (impulse_with_htf); EWO compatible (partially_supports); wave5 documented (truncated_fifth_candidate),not impulse (invalid_or_negative); degree is major; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude,not impulse (invalid_or_negative); excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,near_miss_metals_xagusd_h4_major_impulse_003,near_miss_metals_xagusd_h4_major_impulse_003,invalid_or_negative,near_miss,Metals,XAGUSD.r,H4,major,bullish,primary_h4_d1,major_context,exclude,exclude_from_phase25_rules,not_usable_for_methodology,1,truncated_fifth_candidate,truncated_fifth_candidate,truncated_fifth_candidate,False,,not_applicable,,,,,,context_misleading,impulse_with_htf,45.0,partially_useful,useful_for_divergence_or_wave5_loss,partially_useful,ewo_wave5_divergence_warning,below_band,no_transition,-9.405057142857146,3.7578714285714057,negative,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\044_near_miss_metals_xagusd_h4_major_impulse_003.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\044_near_miss_metals_xagusd_h4_major_impulse_003.png,,0,exclude,H4/D1 primary base; major as context/higher degree; EMA context +2: partially_useful; EWO partially supports role,2.3.4 excluded from Phase 2.5; low visual quality 1; invalid_or_negative structure; HTF context -4: conflict_suspicious; ; wave5 provisional: truncated_fifth_candidate; context_misleading; score capped because context is misleading/suspicious,ewo_wave5_divergence_warning,partially_supports,Existing 2.4.2 audit marked possible wave-5 momentum warning.; end_ewo_direction=negative; end_ewo_slope=3.75787,0,ema_partial_or_neutral,2,conflict_suspicious,-4,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\044_near_miss_metals_xagusd_h4_major_impulse_003.png,no,Excluded by previous audit or guided score.,do_not_search,no,37,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_partial_or_neutral); EWO compatible (partially_supports); wave5 documented (truncated_fifth_candidate),not impulse (invalid_or_negative); degree is major; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=context_misleading; HTF suspicious (conflict_suspicious),not impulse (invalid_or_negative); excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,near_miss_index_aus200_h4_major_impulse_009,near_miss_index_aus200_h4_major_impulse_009,invalid_or_negative,near_miss,Index,AUS200,H4,major,bullish,primary_h4_d1,degree_not_discriminative,exclude,exclude_from_phase25_rules,ambiguous,2,truncated_fifth_candidate,truncated_fifth_candidate,truncated_fifth_candidate,False,,not_applicable,,,,,,context_should_not_rescue_count,impulse_with_htf,85.0,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,do_not_use_as_rule,above_band,no_transition,30.68428571428376,30.3899999999976,positive,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\045_near_miss_index_aus200_h4_major_impulse_009.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\045_near_miss_index_aus200_h4_major_impulse_009.png,,0,exclude,H4/D1 primary base; major as context/higher degree; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role,degree not discriminative; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; wave5 provisional: truncated_fifth_candidate; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=30.39,0,ema_supports_context,4,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\045_near_miss_index_aus200_h4_major_impulse_009.png,no,Excluded by previous audit or guided score.,do_not_search,no,42,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_supports_context); HTF acceptable (impulse_with_htf); EWO compatible (partially_supports); wave5 documented (truncated_fifth_candidate),not impulse (invalid_or_negative); degree is major; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_forex_audjpy_h4_intermediate_impulse_001,hard_invalid_forex_audjpy_h4_intermediate_impulse_001,invalid_or_negative,hard_invalid,Forex Majors,AUDJPY.r,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,exclude,keep_as_negative_example,hard_invalid_correct,5,clean_or_acceptable,,,,,not_applicable,,,,,,context_should_not_rescue_count,impulse_with_htf,65.0,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,do_not_use_as_rule,above_band,no_transition,0.7406000000000006,-0.0297571428571359,positive,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\046_hard_invalid_forex_audjpy_h4_intermediate_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\046_hard_invalid_forex_audjpy_h4_intermediate_impulse_001.png,,0,exclude,H4/D1 primary base; intermediate primary degree; visual quality 5; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role; wave5 clean/acceptable,2.3.4 negative example; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=-0.0297571,0,ema_supports_context,4,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\046_hard_invalid_forex_audjpy_h4_intermediate_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,57,primary H4/D1 policy; timeframe=H4; degree=intermediate; EMA acceptable (ema_supports_context); HTF acceptable (impulse_with_htf); EWO compatible (partially_supports); wave5 documented (clean_or_acceptable),not impulse (invalid_or_negative); allowed_use=exclude; phase23_decision=keep_as_negative_example; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_metals_xagusd_h4_intermediate_impulse_001,hard_invalid_metals_xagusd_h4_intermediate_impulse_001,invalid_or_negative,hard_invalid,Metals,XAGUSD.r,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,exclude,keep_as_negative_example,hard_invalid_correct,4,clean_or_acceptable,,,,,not_applicable,,,,,,context_should_not_rescue_count,impulse_with_htf,85.0,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,do_not_use_as_rule,above_band,no_transition,6.320371428571434,1.5703428571428617,positive,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\047_hard_invalid_metals_xagusd_h4_intermediate_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\047_hard_invalid_metals_xagusd_h4_intermediate_impulse_001.png,,0,exclude,H4/D1 primary base; intermediate primary degree; visual quality 4; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role; wave5 clean/acceptable,2.3.4 negative example; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=1.57034,0,ema_supports_context,4,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\047_hard_invalid_metals_xagusd_h4_intermediate_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,57,primary H4/D1 policy; timeframe=H4; degree=intermediate; EMA acceptable (ema_supports_context); HTF acceptable (impulse_with_htf); EWO compatible (partially_supports); wave5 documented (clean_or_acceptable),not impulse (invalid_or_negative); allowed_use=exclude; phase23_decision=keep_as_negative_example; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_index_aus200_h4_intermediate_impulse_001,hard_invalid_index_aus200_h4_intermediate_impulse_001,invalid_or_negative,hard_invalid,Index,AUS200,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,exclude,keep_as_negative_example,hard_invalid_correct,5,clean_or_acceptable,,,,,not_applicable,,,,,,context_should_not_rescue_count,impulse_with_htf,85.0,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,do_not_use_as_rule,above_band,no_transition,121.56428571428478,52.24571428571289,positive,D1,mixed_or_unclear,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\048_hard_invalid_index_aus200_h4_intermediate_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\048_hard_invalid_index_aus200_h4_intermediate_impulse_001.png,,0,exclude,H4/D1 primary base; intermediate primary degree; visual quality 5; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role; wave5 clean/acceptable,2.3.4 negative example; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=52.2457,0,ema_supports_context,4,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\048_hard_invalid_index_aus200_h4_intermediate_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,57,primary H4/D1 policy; timeframe=H4; degree=intermediate; EMA acceptable (ema_supports_context); HTF acceptable (impulse_with_htf); EWO compatible (partially_supports); wave5 documented (clean_or_acceptable),not impulse (invalid_or_negative); allowed_use=exclude; phase23_decision=keep_as_negative_example; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_forex_audjpy_h4_minor_impulse_001,hard_invalid_forex_audjpy_h4_minor_impulse_001,invalid_or_negative,hard_invalid,Forex Majors,AUDJPY.r,H4,minor,bullish,primary_h4_d1,minor_substructure_only,exclude,keep_as_negative_example,hard_invalid_correct,5,clean_or_acceptable,,,,,not_applicable,,,,,,context_should_not_rescue_count,impulse_with_htf,45.0,partially_useful,noisy,partially_useful,do_not_use_as_rule,below_band,no_transition,-0.3895142857142986,0.1288428571428426,negative,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\049_hard_invalid_forex_audjpy_h4_minor_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\049_hard_invalid_forex_audjpy_h4_minor_impulse_001.png,,0,exclude,H4/D1 primary base; visual quality 5; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; ; wave5 clean/acceptable,minor substructure only; 2.3.4 negative example; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,unclear,EWO available only as end-of-candidate context.; noisy; end_ewo_direction=negative; end_ewo_slope=0.128843,4,ema_partial_or_neutral,2,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\049_hard_invalid_forex_audjpy_h4_minor_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,36,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_partial_or_neutral); HTF acceptable (impulse_with_htf); wave5 documented (clean_or_acceptable),not impulse (invalid_or_negative); degree is minor; allowed_use=exclude; phase23_decision=keep_as_negative_example; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count; EWO not supportive (unclear),not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_metals_xagusd_h4_minor_impulse_002,hard_invalid_metals_xagusd_h4_minor_impulse_002,invalid_or_negative,hard_invalid,Metals,XAGUSD.r,H4,minor,bearish,primary_h4_d1,minor_substructure_only,exclude,keep_as_negative_example,hard_invalid_correct,4,clean_or_acceptable,,,,,not_applicable,,,,,,context_conflicts_but_explains,conflict_with_htf,0.0,partially_useful,noisy,useful_transition_context,do_not_use_as_rule,above_band,no_transition,3.945214285714286,0.0934428571428611,positive,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\050_hard_invalid_metals_xagusd_h4_minor_impulse_002.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\h4_d1_reviewed\050_hard_invalid_metals_xagusd_h4_minor_impulse_002.png,,0,exclude,H4/D1 primary base; visual quality 4; EMA context +2: partially_useful; wave5 clean/acceptable,minor substructure only; 2.3.4 negative example; invalid_or_negative structure; HTF context -6: conflict_explained; useful_transition_context,ewo_contextual_proxy,unclear,EWO available only as end-of-candidate context.; noisy; end_ewo_direction=positive; end_ewo_slope=0.0934429,4,ema_partial_or_neutral,2,conflict_explained,-6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\h4_d1_reviewed\050_hard_invalid_metals_xagusd_h4_minor_impulse_002.png,no,Excluded by previous audit or guided score.,do_not_search,no,44,primary H4/D1 policy; timeframe=H4; context does not rescue or mislead; EMA acceptable (ema_partial_or_neutral); HTF acceptable (conflict_explained); wave5 documented (clean_or_acceptable),not impulse (invalid_or_negative); degree is minor; allowed_use=exclude; phase23_decision=keep_as_negative_example; score/bucket=0.0/exclude; EWO not supportive (unclear),not impulse (invalid_or_negative); excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_index_aus200_h4_minor_impulse_001,hard_invalid_index_aus200_h4_minor_impulse_001,invalid_or_negative,hard_invalid,Index,AUS200,H4,minor,bullish,primary_h4_d1,minor_substructure_only,exclude,keep_as_negative_example,hard_invalid_correct,5,clean_or_acceptable,,,,,not_applicable,,,,,,context_should_not_rescue_count,impulse_with_htf,60.0,partially_useful,noisy,partially_useful,do_not_use_as_rule,above_band,no_transition,-31.42514285714424,14.425714285713184,negative,D1,mixed_or_unclear,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\051_hard_invalid_index_aus200_h4_minor_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\051_hard_invalid_index_aus200_h4_minor_impulse_001.png,,0,exclude,H4/D1 primary base; visual quality 5; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; ; wave5 clean/acceptable,minor substructure only; 2.3.4 negative example; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,unclear,EWO available only as end-of-candidate context.; noisy; end_ewo_direction=negative; end_ewo_slope=14.4257,4,ema_partial_or_neutral,2,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\051_hard_invalid_index_aus200_h4_minor_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,36,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_partial_or_neutral); HTF acceptable (impulse_with_htf); wave5 documented (clean_or_acceptable),not impulse (invalid_or_negative); degree is minor; allowed_use=exclude; phase23_decision=keep_as_negative_example; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count; EWO not supportive (unclear),not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_forex_audjpy_h4_major_impulse_001,hard_invalid_forex_audjpy_h4_major_impulse_001,invalid_or_negative,hard_invalid,Forex Majors,AUDJPY.r,H4,major,bullish,primary_h4_d1,major_context,exclude,keep_as_negative_example,hard_invalid_correct,5,clean_or_acceptable,,,,,not_applicable,,,,,,context_should_not_rescue_count,impulse_with_htf,65.0,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,do_not_use_as_rule,above_band,no_transition,0.7616285714285738,-0.1095428571428414,positive,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,,0,exclude,H4/D1 primary base; major as context/higher degree; visual quality 5; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role; wave5 clean/acceptable,2.3.4 negative example; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=-0.109543,0,ema_supports_context,4,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,42,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_supports_context); HTF acceptable (impulse_with_htf); EWO compatible (partially_supports); wave5 documented (clean_or_acceptable),not impulse (invalid_or_negative); degree is major; allowed_use=exclude; phase23_decision=keep_as_negative_example; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_metals_xagusd_h4_major_impulse_001,hard_invalid_metals_xagusd_h4_major_impulse_001,invalid_or_negative,hard_invalid,Metals,XAGUSD.r,H4,major,bullish,primary_h4_d1,major_context,exclude,keep_as_negative_example,hard_invalid_correct,5,clean_or_acceptable,,,,,not_applicable,,,,,,context_should_not_rescue_count,impulse_with_htf,60.0,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,do_not_use_as_rule,above_band,no_transition,3.997799999999998,-0.2166857142857168,positive,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,,0,exclude,H4/D1 primary base; major as context/higher degree; visual quality 5; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role; wave5 clean/acceptable,2.3.4 negative example; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=-0.216686,0,ema_supports_context,4,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,42,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_supports_context); HTF acceptable (impulse_with_htf); EWO compatible (partially_supports); wave5 documented (clean_or_acceptable),not impulse (invalid_or_negative); degree is major; allowed_use=exclude; phase23_decision=keep_as_negative_example; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
